unix,date,symbol,open,high,low,close,Volume BTC,Volume USD
1667692800,2022-11-06 00:00:00,BTC/USD,21299,21364,20899,20907,551.95849001,11539796.15063907
1667606400,2022-11-05 00:00:00,BTC/USD,21152,21473,21089,21301,774.12522007,16489641.31271107
1667520000,2022-11-04 00:00:00,BTC/USD,20209,21290,20184,21153,3501.47535754,74066708.23804362
1667433600,2022-11-03 00:00:00,BTC/USD,20152,20387,20039,20209,1004.11893277,20292239.51234893
1667347200,2022-11-02 00:00:00,BTC/USD,20480,20802,20055,20154,2292.08236192,46194627.92213568
1667260800,2022-11-01 00:00:00,BTC/USD,20493,20681,20334,20480,1276.69180973,26146648.2632704
1667174400,2022-10-31 00:00:00,BTC/USD,20631,20833,20243,20498,1880.02456732,38536743.58092536
1667088000,2022-10-30 00:00:00,BTC/USD,20820,20931,20525,20628,679.83876303,14023714.00378284
1667001600,2022-10-29 00:00:00,BTC/USD,20596,21078,20566,20821,1213.18946622,25259817.87616662
1666915200,2022-10-28 00:00:00,BTC/USD,20295,20750,20008,20599,1827.61380674,37647016.80503726
1666828800,2022-10-27 00:00:00,BTC/USD,20771,20872,20210,20296,1669.88399576,33891965.577944964
1666742400,2022-10-26 00:00:00,BTC/USD,20096,21012,20062,20775,2711.06904662,56322459.4435305
1666656000,2022-10-25 00:00:00,BTC/USD,19332,20418,19222,20087,2804.51314609,56334255.56550983
1666569600,2022-10-24 00:00:00,BTC/USD,19576,19588,19169,19332,1155.86348440,22345152.8804208
1666483200,2022-10-23 00:00:00,BTC/USD,19208,19689,19079,19574,1195.62013587,23403068.53951938
1666396800,2022-10-22 00:00:00,BTC/USD,19166,19250,19118,19206,455.42088912,8746813.59643872
1666310400,2022-10-21 00:00:00,BTC/USD,19043,19245,18660,19165,1923.43991085,36862725.89144025
1666224000,2022-10-20 00:00:00,BTC/USD,19128,19340,18913,19043,1491.66449329,28405766.945721474
1666137600,2022-10-19 00:00:00,BTC/USD,19329,19356,19078,19126,1302.59535401,24913438.74079526
1666051200,2022-10-18 00:00:00,BTC/USD,19547,19700,19099,19334,1524.52635389,29475192.526109263
1665964800,2022-10-17 00:00:00,BTC/USD,19262,19672,19160,19547,1141.62350258,22315314.604931258
1665878400,2022-10-16 00:00:00,BTC/USD,19072,19425,19067,19264,417.01160964,8033311.64810496
1665792000,2022-10-15 00:00:00,BTC/USD,19184,19229,18990,19066,331.43098278,6319063.1176834805
1665705600,2022-10-14 00:00:00,BTC/USD,19374,19947,19083,19181,1313.80111372,25200019.162263323
1665619200,2022-10-13 00:00:00,BTC/USD,19156,19504,18183,19377,2920.78208384,56595994.438567676
1665532800,2022-10-12 00:00:00,BTC/USD,19061,19229,18967,19157,870.27070879,16671775.96829003
1665446400,2022-10-11 00:00:00,BTC/USD,19131,19265,18853,19059,1332.93245318,25404359.62515762
1665360000,2022-10-10 00:00:00,BTC/USD,19436,19525,19029,19131,1052.98301829,20144618.122905992
1665273600,2022-10-09 00:00:00,BTC/USD,19421,19604,19324,19445,707.27451611,13752952.965758951
1665187200,2022-10-08 00:00:00,BTC/USD,19533,19624,19259,19420,517.31876324,10046330.3821208
1665100800,2022-10-07 00:00:00,BTC/USD,19960,20056,19335,19532,1290.58016407,25207611.764615238
1665014400,2022-10-06 00:00:00,BTC/USD,20161,20447,19864,19951,1438.88952495,28707284.91227745
1664928000,2022-10-05 00:00:00,BTC/USD,20343,20366,19735,20162,1789.84892196,36086933.96455752
1664841600,2022-10-04 00:00:00,BTC/USD,19633,20469,19497,20343,2455.54289220,49953109.0560246
1664755200,2022-10-03 00:00:00,BTC/USD,19060,19715,18975,19636,1109.13176723,21778911.381328277
1664668800,2022-10-02 00:00:00,BTC/USD,19306,19395,18931,19051,518.03380521,9869062.02305571
1664582400,2022-10-01 00:00:00,BTC/USD,19419,19484,19174,19312,378.60698732,7311658.139123839
1664496000,2022-09-30 00:00:00,BTC/USD,19593,20171,19152,19425,2413.78432301,46887760.47446925
1664409600,2022-09-29 00:00:00,BTC/USD,19413,19630,18852,19592,1812.62118977,35512874.34997384
1664323200,2022-09-28 00:00:00,BTC/USD,19085,19770,18461,19413,3817.64021997,74111849.59027761
1664236800,2022-09-27 00:00:00,BTC/USD,19233,20381,18822,19075,4423.71693902,84382400.6118065
1664150400,2022-09-26 00:00:00,BTC/USD,18809,19313,18690,19226,3167.38799752,60896201.640319526
1664064000,2022-09-25 00:00:00,BTC/USD,18919,19182,18636,18810,979.44306377,18423324.029513698
1663977600,2022-09-24 00:00:00,BTC/USD,19291,19309,18817,18921,922.02394143,17445614.99579703
1663891200,2022-09-23 00:00:00,BTC/USD,19411,19491,18533,19294,2593.18338023,50032880.13815761
1663804800,2022-09-22 00:00:00,BTC/USD,18458,19541,18368,19403,2607.04175970,50584431.2634591
1663718400,2022-09-21 00:00:00,BTC/USD,18877,19902,18157,18466,5332.93776764,98478028.81724024
1663632000,2022-09-20 00:00:00,BTC/USD,19535,19634,18717,18878,2544.25288865,48030406.0319347
1663545600,2022-09-19 00:00:00,BTC/USD,19418,19679,18271,19538,3418.21694020,66785122.5776276
1663459200,2022-09-18 00:00:00,BTC/USD,20116,20116,19343,19419,1609.63965374,31257592.43597706
1663372800,2022-09-17 00:00:00,BTC/USD,19802,20187,19757,20114,947.27782708,19053546.213887118
1663286400,2022-09-16 00:00:00,BTC/USD,19704,19887,19330,19802,2514.42684614,49790680.407264285
1663200000,2022-09-15 00:00:00,BTC/USD,20226,20432,19500,19691,2531.57116280,49849167.7666948
1663113600,2022-09-14 00:00:00,BTC/USD,20175,20526,19623,20233,2793.90630535,56529106.276146546
1663027200,2022-09-13 00:00:00,BTC/USD,22396,22781,19862,20177,3927.08003147,79236693.79497018
1662940800,2022-09-12 00:00:00,BTC/USD,21836,22485,21565,22401,2496.98699671,55935005.713300705
1662854400,2022-09-11 00:00:00,BTC/USD,21663,21871,21360,21835,844.39459098,18437355.8940483
1662768000,2022-09-10 00:00:00,BTC/USD,21371,21814,21125,21672,1355.39296702,29374076.38125744
1662681600,2022-09-09 00:00:00,BTC/USD,19327,21610,19303,21371,4009.32373236,85683257.48426557
1662595200,2022-09-08 00:00:00,BTC/USD,19301,19454,19023,19322,1759.19295086,33991126.19651692
1662508800,2022-09-07 00:00:00,BTC/USD,18808,19456,18540,19276,1946.27402334,37516378.07390184
1662422400,2022-09-06 00:00:00,BTC/USD,19799,20181,18669,18789,3216.97354596,60443715.955042444
1662336000,2022-09-05 00:00:00,BTC/USD,20014,20051,19634,19794,975.96352852,19318222.08352488
1662249600,2022-09-04 00:00:00,BTC/USD,19840,20025,19586,20007,468.46460815,9372571.41525705
1662163200,2022-09-03 00:00:00,BTC/USD,19950,20053,19667,19840,454.45221631,9016331.9715904
1662076800,2022-09-02 00:00:00,BTC/USD,20133,20440,19762,19959,1704.54970941,34021107.65011419
1661990400,2022-09-01 00:00:00,BTC/USD,20049,20202,19573,20128,1841.61890225,37068105.264488
1661904000,2022-08-31 00:00:00,BTC/USD,19836,20490,19822,20059,2271.16555773,45557309.922506064
1661817600,2022-08-30 00:00:00,BTC/USD,20300,20575,19552,19819,2061.62816733,40859408.64831327
1661731200,2022-08-29 00:00:00,BTC/USD,19571,20415,19557,20302,1226.53390450,24901091.329159003
1661644800,2022-08-28 00:00:00,BTC/USD,20044,20159,19526,19557,883.35771116,17275826.75715612
1661558400,2022-08-27 00:00:00,BTC/USD,20242,20376,19766,20045,1322.83765891,26516280.87285095
1661472000,2022-08-26 00:00:00,BTC/USD,21550,21870,20119,20250,3482.09137780,70512350.40044999
1661385600,2022-08-25 00:00:00,BTC/USD,21364,21813,21319,21571,1134.96366241,24482301.161846112
1661299200,2022-08-24 00:00:00,BTC/USD,21523,21892,21142,21372,1825.65585841,39017917.00593852
1661212800,2022-08-23 00:00:00,BTC/USD,21404,21672,20899,21520,1237.15547461,26623585.8136072
1661126400,2022-08-22 00:00:00,BTC/USD,21517,21530,20901,21411,1428.98968096,30596098.05903456
1661040000,2022-08-21 00:00:00,BTC/USD,21150,21778,21070,21514,1070.76255950,23036385.705082998
1660953600,2022-08-20 00:00:00,BTC/USD,20840,21368,20769,21146,1475.27766281,31196221.45778026
1660867200,2022-08-19 00:00:00,BTC/USD,23192,23202,20785,20841,3558.42097480,74161051.53580679
1660780800,2022-08-18 00:00:00,BTC/USD,23348,23593,23103,23201,888.93580166,20624199.53431366
1660694400,2022-08-17 00:00:00,BTC/USD,23866,24448,23176,23340,1814.51630224,42350810.4942816
1660608000,2022-08-16 00:00:00,BTC/USD,24103,24250,23673,23867,761.78640254,18181556.06942218
1660521600,2022-08-15 00:00:00,BTC/USD,24324,25212,23782,24110,1764.96054871,42553198.8293981
1660435200,2022-08-14 00:00:00,BTC/USD,24459,25053,24161,24320,1360.86975366,33096352.4090112
1660348800,2022-08-13 00:00:00,BTC/USD,24421,24900,24301,24456,891.42169723,21800609.02745688
1660262400,2022-08-12 00:00:00,BTC/USD,23957,24459,23615,24407,1258.79271631,30723353.826978173
1660176000,2022-08-11 00:00:00,BTC/USD,23961,24921,23867,23959,1964.20432050,47060371.3148595
1660089600,2022-08-10 00:00:00,BTC/USD,23151.68,24228,22668.57,23964,2251.38844100,53952272.600124
1660003200,2022-08-09 00:00:00,BTC/USD,23811.29,23927.44,22880.22,23164.78,1206.11169091,27939311.97535815
1659916800,2022-08-08 00:00:00,BTC/USD,23177.72,24246.06,23169.64,23821.68,1845.04091771,43951974.328593954
1659830400,2022-08-07 00:00:00,BTC/USD,22946,23411.55,22855.14,23187.62,691.38337380,16031534.945992354
1659744000,2022-08-06 00:00:00,BTC/USD,23326.5,23354.54,22919.76,22956.61,672.14529689,15430177.444037944
1659657600,2022-08-05 00:00:00,BTC/USD,22630.14,23478,22587.94,23326.4,2070.35989801,48294043.12494047
1659571200,2022-08-04 00:00:00,BTC/USD,22830.37,23228.77,22400,22615.24,1537.96629545,34781476.88351266
1659484800,2022-08-03 00:00:00,BTC/USD,22997.07,23642.14,22686.12,22835.88,1306.29502305,29830396.390967038
1659398400,2022-08-02 00:00:00,BTC/USD,23291.67,23468.33,22665.98,23001.52,1441.50641868,33156838.719396394
1659312000,2022-08-01 00:00:00,BTC/USD,23287.38,23511.50,22861.00,23282.92,1310.17180502,30504625.322536256
1659225600,2022-07-31 00:00:00,BTC/USD,23652.53,24190.09,23241.00,23322.53,1624.15172546,37879327.34159262
1659139200,2022-07-30 00:00:00,BTC/USD,23777.85,24676.00,23523.29,23644.58,1739.57494563,41131518.96794419
1659052800,2022-07-29 00:00:00,BTC/USD,23856.91,24445.00,23438.50,23785.31,2536.49166787,60331240.632704996
1658966400,2022-07-28 00:00:00,BTC/USD,22972.22,24198.95,22600.00,23853.11,3463.79018298,82622168.25154206
1658880000,2022-07-27 00:00:00,BTC/USD,21266.14,23112.90,21047.70,22969.04,2976.18882906,68360200.2622323
1658793600,2022-07-26 00:00:00,BTC/USD,21314.26,21344.09,20700.13,21259.78,1965.57798404,41787755.51353391
1658707200,2022-07-25 00:00:00,BTC/USD,22589.47,22673.68,21250.00,21306.56,2128.78016831,45356982.38290712
1658620800,2022-07-24 00:00:00,BTC/USD,22468.70,23006.77,22272.23,22595.81,681.19673676,15392192.036448978
1658534400,2022-07-23 00:00:00,BTC/USD,22696.19,23005.68,21944.47,22468.69,1010.85783614,22712651.354300454
1658448000,2022-07-22 00:00:00,BTC/USD,23166.09,23760.87,22512.42,22682.26,2025.58385843,45944819.72871245
1658361600,2022-07-21 00:00:00,BTC/USD,23217.00,23430.33,22340.34,23163.34,2267.47408756,52522273.231342055
1658275200,2022-07-20 00:00:00,BTC/USD,23392.04,24280.30,22893.95,23208.53,4052.68459237,94056851.9425569
1658188800,2022-07-19 00:00:00,BTC/USD,22439.63,23800.00,21578.45,23405.02,4682.35297064,109590564.92488863
1658102400,2022-07-18 00:00:00,BTC/USD,20786.76,22760.04,20757.29,22435.04,4288.35687434,96209458.01009288
1658016000,2022-07-17 00:00:00,BTC/USD,21198.34,21664.52,20751.08,20801.85,1497.20354125,31144603.48455131
1657929600,2022-07-16 00:00:00,BTC/USD,20823.70,21577.00,20472.68,21195.49,1740.63926769,36893702.19193072
1657843200,2022-07-15 00:00:00,BTC/USD,20569.17,21186.35,20368.70,20835.39,1581.83012930,32958047.657715924
1657756800,2022-07-14 00:00:00,BTC/USD,20225.24,20880.00,19608.47,20577.23,2574.75885317,52981405.11621531
1657670400,2022-07-13 00:00:00,BTC/USD,19337.91,20367.88,18905.55,20232.35,3196.86413812,64680074.14489218
1657584000,2022-07-12 00:00:00,BTC/USD,19948.55,20036.24,19237.42,19321.14,1738.03082444,33580736.88332066
1657497600,2022-07-11 00:00:00,BTC/USD,20851.14,20858.75,19869.00,19949.71,1381.03847332,27551317.04157674
1657411200,2022-07-10 00:00:00,BTC/USD,21581.98,21593.73,20629.99,20856.08,1398.91806277,29175947.030576143
1657324800,2022-07-09 00:00:00,BTC/USD,21592.69,21955.18,21311.36,21588.35,865.38701575,18682277.781466514
1657238400,2022-07-08 00:00:00,BTC/USD,21620.85,22401.00,21164.07,21584.14,3352.94753796,72370489.07198395
1657152000,2022-07-07 00:00:00,BTC/USD,20546.29,21847.25,20237.58,21643.56,3422.57159508,74076633.67240968
1657065600,2022-07-06 00:00:00,BTC/USD,20164.65,20648.76,19750.16,20547.45,2093.38193195,43013660.577646025
1656979200,2022-07-05 00:00:00,BTC/USD,20209.02,20720.00,19281.82,20168.63,2882.22647228,58130559.29562058
1656892800,2022-07-04 00:00:00,BTC/USD,19296.88,20319.88,19032.44,20209.53,2016.08200690,40744069.80090575
1656806400,2022-07-03 00:00:00,BTC/USD,19232.76,19616.43,18763.96,19294.46,1438.93649433,27763502.63239041
1656720000,2022-07-02 00:00:00,BTC/USD,19263.41,19425.08,18960.00,19228.25,1478.97411836,28438084.09135567
1656633600,2022-07-01 00:00:00,BTC/USD,19960.61,20895.08,18944.69,19239.47,4424.08855864,85117119.10129753
1656547200,2022-06-30 00:00:00,BTC/USD,20098.00,20131.06,18595.60,19924.89,4907.84854025,97788342.30114181
1656460800,2022-06-29 00:00:00,BTC/USD,20253.88,20398.99,19827.00,20093.18,1605.32356204,32256055.29031089
1656374400,2022-06-28 00:00:00,BTC/USD,20722.27,21178.73,20176.00,20261.34,2048.68451940,41509093.6003
1656288000,2022-06-27 00:00:00,BTC/USD,21029.19,21516.85,20491.28,20699.72,1648.58803237,34125310.66540994
1656201600,2022-06-26 00:00:00,BTC/USD,21486.67,21868.00,20968.85,21028.69,1437.60709463,30230993.93477493
1656115200,2022-06-25 00:00:00,BTC/USD,21229.66,21586.67,20890.00,21486.80,1196.38466227,25706477.961263034
1656028800,2022-06-24 00:00:00,BTC/USD,21102.75,21538.40,20713.77,21215.42,2444.77217091,51866868.41016743
1655942400,2022-06-23 00:00:00,BTC/USD,19977.24,21204.14,19869.63,21093.42,2677.89902823,56486048.920047246
1655856000,2022-06-22 00:00:00,BTC/USD,20710.01,20863.44,19743.99,19963.68,4210.49538322,84056982.47208145
1655769600,2022-06-21 00:00:00,BTC/USD,20555.44,21708.76,20332.07,20712.29,3543.16812013,73387125.6228874
1655683200,2022-06-20 00:00:00,BTC/USD,20557.20,21036.89,19616.10,20555.44,5112.85052521,105096892.19992264
1655596800,2022-06-19 00:00:00,BTC/USD,18952.14,20783.48,17930.70,20552.82,5100.88311828,104837532.57104756
1655510400,2022-06-18 00:00:00,BTC/USD,20428.19,20758.00,17592.78,18956.80,7958.38532206,150865518.873227
1655424000,2022-06-17 00:00:00,BTC/USD,20387.66,21325.06,20220.16,20440.70,3615.09731757,73895119.7392531
1655337600,2022-06-16 00:00:00,BTC/USD,22563.82,22957.01,20200.00,20382.88,4889.12430380,99654433.98943895
1655251200,2022-06-15 00:00:00,BTC/USD,22077.83,22756.00,20079.72,22555.27,13481.53959307,304079765.537384
1655164800,2022-06-14 00:00:00,BTC/USD,22407.53,23288.88,20816.35,22097.30,8576.80050998,189524133.90918103
1655078400,2022-06-13 00:00:00,BTC/USD,26538.63,26845.63,21910.26,22450.43,12621.88318574,283366704.9296329
1654992000,2022-06-12 00:00:00,BTC/USD,28397.38,28523.06,26500.00,26585.10,2588.83347441,68824396.80053729
1654905600,2022-06-11 00:00:00,BTC/USD,29065.66,29403.62,28085.75,28390.94,1587.19524670,45061965.0173449
1654819200,2022-06-10 00:00:00,BTC/USD,30068.53,30333.81,28832.83,29065.66,2545.34126907,73982023.91075714
1654732800,2022-06-09 00:00:00,BTC/USD,30190.31,30672.56,29920.56,30089.03,953.92926451,28702806.257719327
1654646400,2022-06-08 00:00:00,BTC/USD,31108.30,31310.53,29831.85,30185.58,1909.67240307,57644569.09666173
1654560000,2022-06-07 00:00:00,BTC/USD,31351.10,31536.11,29184.25,31115.82,3672.30493412,114266779.31518978
1654473600,2022-06-06 00:00:00,BTC/USD,29905.46,31737.31,29868.16,31351.21,2494.10424691,78193186.00676726
1654387200,2022-06-05 00:00:00,BTC/USD,29834.06,30153.18,29514.96,29888.98,563.06294053,16829376.96824236
1654300800,2022-06-04 00:00:00,BTC/USD,29688.17,29948.84,29444.21,29853.51,472.40386055,14102913.37496803
1654214400,2022-06-03 00:00:00,BTC/USD,30437.77,30670.07,29232.99,29669.39,1151.14514737,34153774.323928
1654128000,2022-06-02 00:00:00,BTC/USD,29791.96,30688.82,29568.13,30437.18,1226.29074296,37324832.07580725
1654041600,2022-06-01 00:00:00,BTC/USD,31777.06,31962.79,29309.84,29787.40,2629.80184718,78334959.54268953
1653955200,2022-05-31 00:00:00,BTC/USD,31677.13,32375.81,31181.26,31762.76,1621.62249868,51507206.23617315
1653868800,2022-05-30 00:00:00,BTC/USD,29454.69,32195.68,29276.15,31731.22,3257.54873650,103365995.61860353
1653782400,2022-05-29 00:00:00,BTC/USD,29010.82,29561.04,28814.46,29448.94,909.19180016,26774734.771403827
1653696000,2022-05-28 00:00:00,BTC/USD,28606.08,29231.90,28498.73,29010.82,721.54694670,20932668.592263296
1653609600,2022-05-27 00:00:00,BTC/USD,29183.39,29360.34,28253.57,28589.48,2109.94198208,60322144.09783652
1653523200,2022-05-26 00:00:00,BTC/USD,29511.95,29853.34,28003.00,29183.06,2835.00522362,82734127.54121588
1653436800,2022-05-25 00:00:00,BTC/USD,29626.53,30189.70,29313.78,29510.15,1563.30877003,46133476.29990081
1653350400,2022-05-24 00:00:00,BTC/USD,29081.76,29810.38,28632.40,29632.15,1490.23613231,44158900.60802977
1653264000,2022-05-23 00:00:00,BTC/USD,30264.66,30628.00,28839.29,29081.76,2158.65047198,62777354.950009085
1653177600,2022-05-22 00:00:00,BTC/USD,29400.34,30457.58,29209.03,30264.66,1318.89417974,39915883.92580999
1653091200,2022-05-21 00:00:00,BTC/USD,29176.70,29621.01,28914.70,29421.05,490.42738451,14428888.601037936
1653004800,2022-05-20 00:00:00,BTC/USD,30271.22,30725.56,28690.13,29176.70,2337.17319044,68191001.02551074
1652918400,2022-05-19 00:00:00,BTC/USD,28681.15,30505.14,28656.46,30290.33,2516.77484526,76233940.59862433
1652832000,2022-05-18 00:00:00,BTC/USD,30423.90,30670.00,28615.23,28681.26,2318.15544994,66487619.18014612
1652745600,2022-05-17 00:00:00,BTC/USD,29847.53,30753.96,29400.00,30425.36,2143.92566327,65229710.118228525
1652659200,2022-05-16 00:00:00,BTC/USD,31275.27,31275.27,29060.00,29832.45,3112.79429009,92862280.01939541
1652572800,2022-05-15 00:00:00,BTC/USD,30041.16,31411.48,29440.71,31295.03,2085.06630084,65252212.436776824
1652486400,2022-05-14 00:00:00,BTC/USD,29239.41,30281.49,28561.23,30033.96,2910.99216303,87428622.1847565
1652400000,2022-05-13 00:00:00,BTC/USD,28932.69,30974.60,28686.37,29238.81,6010.27363922,175733248.98516214
1652313600,2022-05-12 00:00:00,BTC/USD,28999.99,30090.70,25401.05,28896.19,16578.81059900,479064461.0427178
1652227200,2022-05-11 00:00:00,BTC/USD,31002.27,32148.15,27757.77,29000.00,11180.84883589,324244616.24081
1652140800,2022-05-10 00:00:00,BTC/USD,30066.48,32650.00,29731.03,30999.97,7402.30231296,229471149.6326906
1652054400,2022-05-09 00:00:00,BTC/USD,34051.20,34224.35,30015.00,30082.00,7631.12166167,229559401.82635695
1651968000,2022-05-08 00:00:00,BTC/USD,35465.46,35496.55,33710.16,34025.50,2670.39981616,90861688.94475207
1651881600,2022-05-07 00:00:00,BTC/USD,36019.15,36123.99,34777.85,35463.46,1224.39699253,43421353.76870795
1651795200,2022-05-06 00:00:00,BTC/USD,36542.41,36648.20,35268.69,36019.22,2594.53333069,93453066.83545586
1651708800,2022-05-05 00:00:00,BTC/USD,39685.23,39840.37,35579.40,36533.93,3736.73012912,136517436.96616104
1651622400,2022-05-04 00:00:00,BTC/USD,37735.35,40050.19,37665.46,39685.23,2297.27213438,91167773.02546121
1651536000,2022-05-03 00:00:00,BTC/USD,38506.38,38641.57,37515.83,37729.95,1157.92207652,43688342.050995775
1651449600,2022-05-02 00:00:00,BTC/USD,38484.46,39153.13,38045.79,38521.01,1434.10079893,55243011.21659052
1651363200,2022-05-01 00:00:00,BTC/USD,37638.78,38672.20,37400.00,38488.34,1248.04269032,48035091.39955086
1651276800,2022-04-30 00:00:00,BTC/USD,38599.30,38786.95,37597.36,37639.80,728.27961992,27412299.23786482
1651190400,2022-04-29 00:00:00,BTC/USD,39753.28,39923.61,38174.27,38593.42,1600.89916681,61784173.92234839
1651104000,2022-04-28 00:00:00,BTC/USD,39254.40,40387.00,38880.44,39754.20,1842.00508443,73227438.52744709
1651017600,2022-04-27 00:00:00,BTC/USD,38105.68,39494.73,37885.75,39256.05,1769.00930667,69444317.79310286
1650931200,2022-04-26 00:00:00,BTC/USD,40452.52,40800.00,37701.00,38137.67,2909.72251989,110970037.25513326
1650844800,2022-04-25 00:00:00,BTC/USD,39464.67,40602.85,38202.91,40441.11,2220.04402771,89781044.72946316
1650758400,2022-04-24 00:00:00,BTC/USD,39438.51,39944.65,38987.00,39467.40,663.70417243,26194678.054963782
1650672000,2022-04-23 00:00:00,BTC/USD,39700.55,39983.98,39301.00,39421.59,398.24448783,15699430.91899425
1650585600,2022-04-22 00:00:00,BTC/USD,40497.00,40808.66,39197.64,39726.03,2136.99977120,84894517.02068433
1650499200,2022-04-21 00:00:00,BTC/USD,41378.77,42978.95,39770.00,40470.76,2163.31405365,87550963.86989628
1650412800,2022-04-20 00:00:00,BTC/USD,41476.89,42220.04,40893.21,41375.85,1359.54131303,56252177.43673233
1650326400,2022-04-19 00:00:00,BTC/USD,40814.60,41754.05,40578.58,41505.77,1457.11081239,60478506.24357249
1650240000,2022-04-18 00:00:00,BTC/USD,39660.62,41101.00,38547.12,40814.60,2421.08185584,98815487.51336727
1650153600,2022-04-17 00:00:00,BTC/USD,40379.81,40602.69,39565.68,39691.27,485.00371860,19250413.545956623
1650067200,2022-04-16 00:00:00,BTC/USD,40576.41,40701.00,40014.79,40395.67,365.72624783,14773756.817678895
1649980800,2022-04-15 00:00:00,BTC/USD,39962.60,40869.99,39788.97,40563.18,752.39943803,30519713.836709738
1649894400,2022-04-14 00:00:00,BTC/USD,41159.29,41504.29,39582.53,39961.53,1169.49381805,46734762.294819616
1649808000,2022-04-13 00:00:00,BTC/USD,40099.51,41557.61,39584.86,41147.74,1563.48448746,64333853.18403734
1649721600,2022-04-12 00:00:00,BTC/USD,39545.37,40691.01,39273.65,40097.46,2111.92057359,84682650.72270209
1649635200,2022-04-11 00:00:00,BTC/USD,42159.45,42415.57,39218.15,39524.86,2288.47921183,90451820.4604911
1649548800,2022-04-10 00:00:00,BTC/USD,42774.85,43450.72,41888.88,42133.85,862.61310467,36345211.160200074
1649462400,2022-04-09 00:00:00,BTC/USD,42258.22,42807.63,42131.51,42767.89,525.17354399,22460564.36027448
1649376000,2022-04-08 00:00:00,BTC/USD,43467.82,43986.09,42120.00,42290.11,1453.74466100,61479021.62560271
1649289600,2022-04-07 00:00:00,BTC/USD,43172.83,43896.45,42741.52,43454.53,1381.67737796,60040141.07088416
1649203200,2022-04-06 00:00:00,BTC/USD,45512.95,45548.77,43086.80,43191.59,3073.55689716,132751809.34380688
1649116800,2022-04-05 00:00:00,BTC/USD,46514.43,47201.00,45342.33,45502.73,1127.69043708,51312993.48203323
1649030400,2022-04-04 00:00:00,BTC/USD,46414.88,46891.17,45124.79,46598.20,1496.64154125,69740801.86747575
1648944000,2022-04-03 00:00:00,BTC/USD,45820.28,47458.48,45565.64,46401.57,1063.62873240,49354043.08046987
1648857600,2022-04-02 00:00:00,BTC/USD,46306.38,47218.17,45650.00,45820.28,724.30875007,33188029.734657418
1648771200,2022-04-01 00:00:00,BTC/USD,45522.53,46739.81,44244.00,46307.81,1953.21952857,90449318.81730913
1648684800,2022-03-31 00:00:00,BTC/USD,47086.07,47624.18,45234.00,45517.27,1372.96510736,62493623.492284104
1648598400,2022-03-30 00:00:00,BTC/USD,47459.03,47721.41,46572.15,47068.08,1627.54321756,76605334.36757149
